date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:20	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.30f.delayed	(from http://www.redpsy.com/infopsy/vieillir.html)
15:49:20	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:20%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/infopsy/vieillir.html)
15:49:20	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:20%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/infopsy/vieillir.html)
15:49:20	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.312.delayed	(from http://www.redpsy.com/infopsy/vieillir.html)
15:49:21	29949/29949	---M--	200	added ('OK')	text/html	date:Sat,%2021%20May%202005%2022:57:10%20GMT	http://www.redpsy.com/infopsy/vieillir-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/vieillir-qr.html	(from http://www.redpsy.com/infopsy/vieillir.html)
15:49:22	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.315.delayed	(from http://www.redpsy.com/infopsy/burnout.html)
15:49:22	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.316.delayed	(from http://www.redpsy.com/infopsy/compulsif.html)
15:49:22	1406/1406	---M--	200	added ('OK')	image/x-icon	date:Sat,%2017%20Apr%202010%2013:34:51%20GMT	http://www.redpsy.com/favicon.ico	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/favicon.ico	(from http://www.redpsy.com/infopsy/burnout.html)
15:49:22	7967/7967	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:46:02%20GMT	http://www.redpsy.com/infopsy/compulsif-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/compulsif-qr.html	(from http://www.redpsy.com/infopsy/compulsif.html)
15:49:24	12522/12522	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Aug%202003%2001:25:24%20GMT	http://www.infopsy.com/red/letpsy/multitasking.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/multitasking.jpg	(from http://www.redpsy.com/infopsy/compulsif.html)
15:49:24	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.31c.delayed	(from http://www.redpsy.com/infopsy/cyberdependance2.html)
15:49:25	32707/32707	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:40:52%20GMT	http://www.redpsy.com/infopsy/cyberdependance2-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/cyberdependance2-qr.html	(from http://www.redpsy.com/infopsy/cyberdependance2.html)
15:49:25	0/-1	---M--	302	error ('')			http://www.redpsy.com/letpsy/liste.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy/liste.31e.delayed	(from http://www.redpsy.com/infopsy/cyberdependance2.html)
15:49:25	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.31f.delayed	(from http://www.redpsy.com/infopsy/cyberdependance.html)
15:49:25	0/-1	---M--	302	error ('')			http://www.redpsy.com/letpsy/liste.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy/liste.320.delayed	(from http://www.redpsy.com/infopsy/cyberdependance.html)
15:49:25	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.321.delayed	(from http://www.redpsy.com/infopsy/cyberdependance-a.html)
15:49:25	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.322.delayed	(from http://www.redpsy.com/infopsy/anxiete.html)
15:49:26	51246/51246	---M--	200	added ('OK')	text/html	date:Mon,%2030%20May%202005%2006:33:38%20GMT	http://www.redpsy.com/infopsy/anxiete-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/anxiete-qr.html	(from http://www.redpsy.com/infopsy/anxiete.html)
15:49:26	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.324.delayed	(from http://www.redpsy.com/infopsy/phobie.html)
15:49:28	38860/38860	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:40:34%20GMT	http://www.redpsy.com/infopsy/phobie-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/phobie-qr.html	(from http://www.redpsy.com/infopsy/phobie.html)
15:49:28	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.326.delayed	(from http://www.redpsy.com/infopsy/stress.html)
15:49:29	22868/22868	---M--	200	added ('OK')	image/gif	date:Sun,%2031%20Aug%202003%2001:25:22%20GMT	http://www.infopsy.com/red/letpsy/Infohighway.gif	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/Infohighway.gif	(from http://www.redpsy.com/infopsy/compulsif.html)
15:49:29	35491/35491	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Aug%202003%2001:25:24%20GMT	http://www.infopsy.com/red/letpsy/wirelessclass.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/wirelessclass.jpg	(from http://www.redpsy.com/infopsy/compulsif.html)
15:49:29	30461/30461	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:40:24%20GMT	http://www.redpsy.com/infopsy/migraine-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/migraine-qr.html	(from http://www.redpsy.com/infopsy/migraine.html)
15:49:29	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.328.delayed	(from http://www.redpsy.com/infopsy/insomnie.html)
15:49:31	41193/41193	---M--	200	added ('OK')	image/gif	date:Sun,%2031%20Aug%202003%2001:25:22%20GMT	http://www.infopsy.com/red/letpsy/multitaches.GIF	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/multitaches.gif	(from http://www.redpsy.com/infopsy/compulsif.html)
15:49:31	35327/35327	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:40:20%20GMT	http://www.redpsy.com/infopsy/insomnie-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/insomnie-qr.html	(from http://www.redpsy.com/infopsy/insomnie.html)
15:49:31	0/-1	---M--	302	error ('')			http://www.redpsy.com/letpsy/liste.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy/liste.32a.delayed	(from http://www.redpsy.com/infopsy/insomnie.html)
15:49:31	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.32b.delayed	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:31	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.32c.delayed	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:31	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.32d.delayed	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:32	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:31%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:32	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:32%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:32	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.330.delayed	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:32	25598/25598	---M--	200	added ('OK')	text/html	date:Sat,%2021%20May%202005%2022:55:00%20GMT	http://www.redpsy.com/trauma.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/trauma.html	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:33	286/286	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Oct%202004%2000:43:10%20GMT	http://www.redpsy.com/stressec.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/stressec.html	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:33	0/-1	---M--	302	error ('')			http://www.redpsy.com/letpsy/liste.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy/liste.333.delayed	(from http://www.redpsy.com/infopsy/verglas.html)
15:49:33	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.334.delayed	(from http://www.redpsy.com/infopsy/ivresse.html)
15:49:34	5524/5524	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Mar%202002%2022:28:30%20GMT	http://www.redpsy.com/infopsy/logo.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/logo.jpg	(from http://www.redpsy.com/infopsy/20ans.html)
15:49:34	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.339.delayed	(from http://www.redpsy.com/infopsy/vivant.html)
15:49:35	6953/6953	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:39:10%20GMT	http://www.redpsy.com/confidentiel.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/confidentiel.html	(from http://www.redpsy.com/avertis.html)
15:49:35	6325/6325	---M--	200	added ('OK')	text/html	date:Tue,%2024%20Sep%202013%2020:49:08%20GMT	http://www.redpsy.com/virtuel/question.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/virtuel/question.html	(from http://www.redpsy.com/avertis.html)
15:49:35	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.33c.delayed	(from http://www.redpsy.com/infopsy/etherapie1.html)
15:49:37	37558/37558	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jan%202003%2008:05:02%20GMT	http://infopsy.com/red/letpsy/IVRESSES25D.JPG	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/infopsy.com/red/letpsy/IVRESSES25D.jpg	(from http://www.redpsy.com/infopsy/ivresse.html)
15:49:38	16206/16206	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202003%2003:22:56%20GMT	http://www.infopsy.com/red/letpsy/tetevirtuelle2.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/tetevirtuelle2.jpg	(from http://www.redpsy.com/infopsy/etherapie1.html)
15:49:38	4753/4753	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202017%2014:49:39%20GMT	http://www.redpsy.com/infopsy/etherapie-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/etherapie-qr.33f.delayed	(from http://www.redpsy.com/infopsy/etherapie1.html)
15:49:39	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.340.delayed	(from http://www.redpsy.com/infopsy/etherapie2.html)
15:49:39	8079/8079	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:42:40%20GMT	http://www.redpsy.com/infopsy/etherapie2-qr.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy/etherapie2-qr.html	(from http://www.redpsy.com/infopsy/etherapie2.html)
15:49:39	11671/11671	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202003%2003:22:58%20GMT	http://www.infopsy.com/red/letpsy/sentier-pont2.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/sentier-pont2.jpg	(from http://www.redpsy.com/infopsy/etherapie1.html)
15:49:40	4841/4841	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20May%202003%2003:31:38%20GMT	http://infopsy.com/red/letpsy/directions.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/infopsy.com/red/letpsy/directions.jpg	(from http://www.redpsy.com/infopsy/etherapie2.html)
15:49:40	4769/4769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20May%202003%2003:31:36%20GMT	http://infopsy.com/red/letpsy/centration.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/infopsy.com/red/letpsy/centration.jpg	(from http://www.redpsy.com/infopsy/etherapie2.html)
15:49:40	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.345.delayed	(from http://www.redpsy.com/infopsy/choixpsy.html)
15:49:42	11030/11030	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202005%2022:32:46%20GMT	http://www.infopsy.com/expimg/explogo.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/expimg/explogo.jpg	(from http://www.redpsy.com/infopsy/etherapie2.html)
15:49:42	8229/8229	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jul%202003%2000:05:48%20GMT	http://www.infopsy.com/red/letpsy/choice.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/choice.jpg	(from http://www.redpsy.com/infopsy/choixpsy.html)
15:49:44	68331/68331	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jan%202003%2008:05:06%20GMT	http://infopsy.com/red/letpsy/barrage2.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/infopsy.com/red/letpsy/barrage2.jpg	(from http://www.redpsy.com/infopsy/ivresse.html)
15:49:44	1753/1753	---M--	200	added ('OK')	text/html	date:Wed,%2011%20May%202005%2019:56:10%20GMT	http://www.redpsy.com/outils/fouillis1.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils/fouillis1.html	(from http://www.redpsy.com/outils/soi.html)
15:49:45	13657/13657	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jul%202003%2000:05:48%20GMT	http://www.infopsy.com/red/letpsy/psy2.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/psy2.jpg	(from http://www.redpsy.com/infopsy/choixpsy.html)
15:49:45	13914/13914	---M--	200	added ('OK')	text/html	date:Wed,%2011%20May%202005%2019:56:10%20GMT	http://www.redpsy.com/outils/gerestress.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils/gerestress.html	(from http://www.redpsy.com/outils/soi.html)
15:49:45	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.34b.delayed	(from http://www.redpsy.com/outils/respiration.html)
15:49:45	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.34c.delayed	(from http://www.redpsy.com/outils/respiration.html)
15:49:45	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.34d.delayed	(from http://www.redpsy.com/outils/respiration.html)
15:49:45	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:45%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/outils/respiration.html)
15:49:45	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:45%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/outils/respiration.html)
15:49:46	19755/19755	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jul%202003%2000:05:46%20GMT	http://www.infopsy.com/red/letpsy/nails2.jpg	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.infopsy.com/red/letpsy/nails2.jpg	(from http://www.redpsy.com/infopsy/choixpsy.html)
15:49:46	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.350.delayed	(from http://www.redpsy.com/outils/sensations.html)
15:49:46	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.351.delayed	(from http://www.redpsy.com/outils/sensations.html)
15:49:46	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.352.delayed	(from http://www.redpsy.com/outils/sensations.html)
15:49:46	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:46%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/outils/sensations.html)
15:49:46	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:46%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/outils/sensations.html)
15:49:46	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.355.delayed	(from http://www.redpsy.com/outils/image.html)
15:49:46	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.356.delayed	(from http://www.redpsy.com/outils/image.html)
15:49:46	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.357.delayed	(from http://www.redpsy.com/outils/image.html)
15:49:46	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:46%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/outils/image.html)
15:49:46	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:47%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/outils/image.html)
15:49:47	8891/8891	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:42:06%20GMT	http://www.redpsy.com/outils/reaction.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils/reaction.html	(from http://www.redpsy.com/outils/communication.html)
15:49:47	8370/8370	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202005%2002:49:12%20GMT	http://www.redpsy.com/outils/merci.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils/merci.html	(from http://www.redpsy.com/outils/communication.html)
15:49:47	10340/10340	---M--	200	added ('OK')	text/html	date:Tue,%2024%20May%202005%2007:41:54%20GMT	http://www.redpsy.com/outils/fetes.html	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils/fetes.html	(from http://www.redpsy.com/outils/communication.html)
15:49:48	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.35d.delayed	(from http://www.redpsy.com/images/noeudaigle.html)
15:49:48	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.35e.delayed	(from http://www.redpsy.com/images/noeudaigle.html)
15:49:48	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.35f.delayed	(from http://www.redpsy.com/images/noeudaigle.html)
15:49:48	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:48%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/images/noeudaigle.html)
15:49:48	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:48%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/images/noeudaigle.html)
15:49:48	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.362.delayed	(from http://www.redpsy.com/images/etau.html)
15:49:48	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.363.delayed	(from http://www.redpsy.com/images/etau.html)
15:49:48	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.364.delayed	(from http://www.redpsy.com/images/etau.html)
15:49:48	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:48%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/images/etau.html)
15:49:48	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:49%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/images/etau.html)
15:49:49	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.367.delayed	(from http://www.redpsy.com/images/degager.html)
15:49:49	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.368.delayed	(from http://www.redpsy.com/images/degager.html)
15:49:49	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.369.delayed	(from http://www.redpsy.com/images/degager.html)
15:49:49	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:49%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/images/degager.html)
15:49:49	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:49%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/images/degager.html)
15:49:49	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.36c.delayed	(from http://www.redpsy.com/images/loup.html)
15:49:49	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.36d.delayed	(from http://www.redpsy.com/images/loup.html)
15:49:49	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.36e.delayed	(from http://www.redpsy.com/images/loup.html)
15:49:49	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:49%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/images/loup.html)
15:49:50	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:50%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/images/loup.html)
15:49:50	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.371.delayed	(from http://www.redpsy.com/images/murs.html)
15:49:50	0/-1	---M--	301	error ('')			http://www.redpsy.com/infopsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/infopsy.372.delayed	(from http://www.redpsy.com/images/murs.html)
15:49:50	0/-1	---M--	301	error ('')			http://www.redpsy.com/guide	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/guide.373.delayed	(from http://www.redpsy.com/images/murs.html)
15:49:50	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:50%20GMT	http://www.redpsy.com/outils	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/outils	(from http://www.redpsy.com/images/murs.html)
15:49:50	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202017%2014:49:50%20GMT	http://www.redpsy.com/images	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/images	(from http://www.redpsy.com/images/murs.html)
15:49:50	0/-1	---M--	301	error ('')			http://www.redpsy.com/letpsy	C:/Users/Hubert/Desktop/trash/redpsy2/redpsy/www.redpsy.com/letpsy.376.delayed	(from http://www.redpsy.com/images/chavirement.html)
